location_id,location_name,category,multi_labels,avg_sentimen_skor,total_ulasan,sentimen_label_lokasi,latitude,longitude,price_min,price_max,jam_buka,jam_tutup,estimasi_durasi_menit,deskripsi_google,price_type,subcategory,tags_sintetis,jam_buka_weekday,jam_tutup_weekday,jam_buka_weekend,jam_tutup_weekend,sumber_deskripsi,sumber_jam,status_deskripsi,status_jam,catatan_jam,avg_rating,ulasan_positif,ulasan_negatif,sentiment_score,sentiment_model_source,sentiment_model_version,sentiment_available
LOC-157,Hutan Pinus Rahong,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing', 'Wahana Ekstrem']",0.7222222222222222,36.0,Sangat Positif,-7.1807,107.547,5000,5000,06:30,18:00,120,"Pusat aktivitas outdoor yang menawarkan paintball, arung jeram, mendaki, berkemah, dan panorama kebun teh.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",06:30,18:00,06:30,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.277777777777778,31.0,5.0,0.7222222222222222,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-158,Situ Ninah (Situ Datar),Wisata Alam,"['Alam', 'Ramah Anak', 'Kuliner', 'Santai/Healing']",0.0952380952380952,21.0,Netral,-7.03278,107.56611,25000,25000,07:00,17:00,120,Situ Ninah (Situ Datar) adalah danau alami eksotis di tengah perkebunan teh Pasir Malang Pangalengan yang dikelilingi hutan pinus rindang dan populer sebagai area berkemah 24 jam.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,3.095238095238096,11.0,9.0,0.0952380952380952,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-159,Penangkaran Rusa Kertamanah,Wisata Satwa,['Umum'],0.0,0.0,,-7.1902358,107.6106834,5000,10000,07:00,17:00,90,Penangkaran Rusa Kertamanah adalah destinasi wisata edukasi keluarga di Margamukti Pangalengan tempat pengunjung dapat memberi makan dan berfoto dengan kawanan rusa jinak di alam terbuka.,Per Orang,Penangkaran rusa,"Wisata, Umum, Menarik",07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,0.0,unavailable,,False
LOC-160,Kawah Wayang,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner']",0.7692307692307693,52.0,Sangat Positif,-7.2069313,107.6373723,15000,15000,00:00,23:59,120,Destinasi geowisata di lereng Gunung Wayang Pangalengan yang menyajikan keindahan kepulan asap belerang putih di antara bebatuan dan pemandian air panas alami.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.615384615384615,44.0,4.0,0.7692307692307693,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-161,Pemandian Air Panas Cibolang,Wisata Alam,['Alam'],0.1363636363636363,22.0,Netral,-7.2320625,107.6169375,25000,40000,00:00,23:59,120,Kompleks kolam mata air panas outdoor di antara kebun teh & lereng berhutan lebat.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,3.227272727272727,9.0,6.0,0.1363636363636363,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-162,Rumah Putih Cukul,Rekreasi Keluarga,['Umum'],0.0,0.0,,-7.0315,107.7203,10000,10000,08:00,18:00,180,Rumah Putih Cukul (Villa Jerman) adalah bangunan cagar budaya bergaya arsitektur klasik Eropa peninggalan kolonial Belanda yang berdiri megah di tengah hamparan kebun teh Cukul Pangalengan.,Per Orang,Wahana foto panorama,"Keluarga, Anak-anak, Wahana, Seru",08:00,18:00,08:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,0.0,unavailable,,False
LOC-163,Kampung Adat Cikondang,Desa Wisata,"['Alam', 'Edukasi']",0.8888888888888888,9.0,Sangat Positif,-7.1275756,107.5514148,25000,50000,08:00,17:00,90,Kampung Adat Cikondang di kaki Gunung Tilu Pangalengan adalah permukiman adat Sunda kuno yang melestarikan rumah kayu tradisional Bumi Adat dan kawasan Hutan Larangan yang sakral.,Per Orang,Kampung adat,"Wisata, Umum, Menarik",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.777777777777778,8.0,0.0,0.8888888888888888,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-164,Java Preanger Gunung Tilu,Wisata Alam,"['Edukasi', 'Kuliner']",0.9230769230769232,13.0,Sangat Positif,-7.1570989,107.5642904,25000,50000,00:00,18:00,120,Java Preanger Gunung Tilu merupakan sentra edukasi perkebunan dan pengolahan kopi Arabika legendaris Priangan di Margamulya Pangalengan yang menawarkan cita rasa aroma rempah dan jeruk.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.538461538461538,12.0,0.0,0.9230769230769232,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-165,Malabar Mountain Coffee Shop & Eatery,Tempat Kuliner,"['Alam', 'Kuliner', 'Santai/Healing']",0.9497206703910616,179.0,Sangat Positif,-7.2029,107.5912,25000,100000,08:00,21:00,90,Malabar Mountain Coffee Shop & Eatery adalah kedai kopi specialty di kaki Gunung Malabar Pangalengan yang menawarkan seduhan kopi Arabika lokal hasil kebun sendiri berlatar panorama alam pegunungan.,Per Orang,Coffee shop,"Kuliner, Nongkrong, Santai",08:00,20:00,08:00,21:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.726256983240224,173.0,3.0,0.9497206703910616,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-166,Muara Rahong Hills,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing', 'Wahana Ekstrem']",0.6761904761904762,105.0,Sangat Positif,-6.9325,107.5625,0,0,07:00,17:00,120,Muara Rahong Hills adalah kawasan glamping tepi sungai di tengah hutan pinus Rahong Pangalengan yang dilengkapi dengan area petualangan outbound seperti rafting dan off-road.,Gratis,Perbukitan,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,18:00,08:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.314285714285714,85.0,14.0,0.6761904761904762,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-167,Cicalengka Dreamland,Rekreasi Keluarga,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner']",0.3617021276595745,47.0,Positif,-6.9686051,107.8855249,0,0,09:00,17:00,180,"Taman keluarga dengan zip line, area bermain & tempat berfoto yang berlatar gunung atau sawah.",Gratis,Taman rekreasi tematik,"Keluarga, Anak-anak, Wahana, Seru",09:00,17:00,08:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",3.808510638297872,29.0,12.0,0.3617021276595745,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-168,Curug Cinulang,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner']",0.7530864197530864,81.0,Sangat Positif,-6.9628443,107.881471,10000,15000,08:00,16:00,120,Sepasang air terjun yang mengalir melalui tebing & dapat diakses dengan jalan kayu curam di jurang sempit.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,16:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.271604938271605,66.0,5.0,0.7530864197530864,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-169,Dago Bakery Punclut,Tempat Kuliner,"['Alam', 'Spot Foto', 'Kuliner']",0.6890322580645162,775.0,Sangat Positif,-6.8423415,107.6228747,20000,25000,09:00,21:00,90,Restoran kuliner bergaya kastil Eropa klasik di Lembang yang menyajikan aneka roti dan hidangan lezat dengan panorama perbukitan yang menawan.,Per Orang,Bakery wisata,"Kuliner, Nongkrong, Santai",09:00,21:00,08:00,21:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.24,630.0,96.0,0.6890322580645162,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-170,Tafso Barn,Tempat Kuliner,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.7210526315789474,190.0,Sangat Positif,-6.8424051,107.6227991,19000,50000,11:00,22:00,90,"Tafso Barn adalah restoran tematik bernuansa taman lereng bukit di kawasan Punclut yang menawarkan tempat duduk unik mirip sangkar burung, spot foto estetik, dan panorama alam sejuk.",Per Orang,Restoran wisata,"Kuliner, Nongkrong, Santai",12:00,20:00,09:00,20:30,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.247368421052632,153.0,16.0,0.7210526315789474,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-171,D'Dieuland,Rekreasi Keluarga,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Belanja', 'Santai/Healing', 'Wahana Ekstrem']",0.7692307692307693,52.0,Sangat Positif,-6.8420561,107.6233591,10000,20000,09:00,22:00,180,"D'Dieuland adalah destinasi wisata terpadu di lereng Punclut Bandung yang menyajikan sky walk setinggi 10 meter, wahana playground anak, giant swing, serta restoran berpemandangan indah.",Per Orang,Kawasan rekreasi,"Keluarga, Anak-anak, Wahana, Seru",11:00,19:00,09:00,21:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.153846153846154,44.0,4.0,0.7692307692307693,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-172,Sudut Pandang Bandung,Tempat Kuliner,"['Alam', 'Spot Foto', 'Kuliner']",0.868020304568528,1182.0,Sangat Positif,-6.8423638,107.6232403,75000,85000,12:00,22:00,90,"Ruang bergaya untuk selfie, dengan igloo dari kaca, pameran multimedia & restoran berpanorama indah.",Per Orang,Restoran wisata,"Kuliner, Nongkrong, Santai",12:00,22:00,12:00,22:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.579526226734348,1072.0,46.0,0.868020304568528,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-173,Cakrawala Nature Sparkling Restaurant,Tempat Kuliner,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner']",0.5555555555555556,18.0,Positif,-6.8421396,107.6230737,50000,50000,11:00,22:00,90,Cakrawala Sparkling Nature Restaurant adalah restoran tematik instagramable di Punclut dengan beberapa area konsep unik (seperti Galaxy dan Pelangi) serta jembatan kaca Skywalk setinggi 20 meter.,Per Orang,Restoran wisata,"Kuliner, Nongkrong, Santai",09:00,21:00,09:00,22:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",3.5,14.0,4.0,0.5555555555555556,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-174,Lereng Anteng Panoramic Coffee,Tempat Kuliner,['Umum'],0.0,0.0,,-6.8428782,107.6221498,22000,22000,08:00,18:00,90,Lereng Anteng Panoramic Coffee adalah kafe santai populer di lereng bukit Punclut dengan tempat duduk saung tenda transparan estetik yang menyajikan pemandangan alam pegunungan Lembang.,Per Orang,Coffee shop,"Kuliner, Nongkrong, Santai",08:00,22:00,08:00,23:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",,,,0.0,unavailable,,False
LOC-175,Taman Kupu-Kupu Cihanjuang,Wisata Satwa,['Alam'],0.7916666666666666,48.0,Sangat Positif,-6.8590047,107.568779,20000,20000,08:00,17:00,90,"Taman Kupu-Kupu Cihanjuang adalah taman edukasi keluarga seluas 1,8 hektar di Parongpong habitat bagi puluhan spesies kupu-kupu yang menyuguhkan rumah kepompong dan insectarium.",Per Orang,Wisata satwa,"Wisata, Umum, Menarik",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.5625,41.0,3.0,0.7916666666666666,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-176,Padepokan Dayang Sumbi,Tempat Belajar,['Umum'],0.0,0.0,,-6.9013623,107.6387264,85000,85000,08:00,17:00,90,Padepokan Dayang Sumbi adalah destinasi edukasi serikultur (budidaya ulat sutra) di Cimenyan yang memperagakan seluruh siklus hidup ulat sutra serta proses pemintalan dan penenunan kain sutra.,Per Orang,Edukasi budaya dan alam,"Wisata, Umum, Menarik",09:00,17:00,09:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,0.0,unavailable,,False
LOC-177,Wahoo Waterworld,Wahana Air,['Wahana Ekstrem'],0.961352657004831,207.0,Sangat Positif,-6.8599638,107.4630882,92000,130000,09:00,17:00,90,Waterpark megah seluas 10 hektar di Kota Baru Parahyangan Padalarang yang memiliki wahana air seluncuran ekstrem RocketBLAST tercepat di Asia Tenggara.,Per Orang,Waterworld,"Wisata, Umum, Menarik",09:00,17:00,09:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.942028985507246,202.0,3.0,0.961352657004831,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-178,De'Ranch Lembang,Wisata Satwa,"['Alam', 'Ramah Anak', 'Kuliner', 'Santai/Healing']",0.4339622641509434,53.0,Positif,-6.8150007,107.6265289,26000,26000,08:00,17:00,90,De'Ranch Lembang merupakan tempat rekreasi keluarga bertema peternakan ala koboi Amerika Barat yang menawarkan aktivitas naik kuda berhias kostum koboi dan aneka wahana luar ruangan.,Per Orang,Wisata satwa,"Wisata, Umum, Menarik",09:00,17:00,09:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",3.679245283018868,37.0,14.0,0.4339622641509434,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-179,Mini Mania Lembang,Rekreasi Keluarga,"['Alam', 'Ramah Anak', 'Spot Foto', 'Edukasi']",0.7045454545454546,44.0,Sangat Positif,-6.8209615,107.6099985,35000,35000,09:00,17:30,180,"Mini Mania Lembang adalah taman rekreasi keluarga di Lembang yang menampilkan puluhan miniatur bangunan ikonik dunia, taman sakura, dan beragam wahana permainan anak.",Per Orang,Taman miniatur,"Keluarga, Anak-anak, Wahana, Seru",09:00,18:00,08:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.409090909090909,35.0,4.0,0.7045454545454546,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-180,Cimory Dairyland Lembang,Wisata Satwa,['Wahana Ekstrem'],0.5,2.0,Positif,-6.8214385,107.6258437,15000,45000,08:00,17:30,90,Cimory Dairyland Lembang adalah kompleks rekreasi keluarga dan pusat belanja produk olahan susu khas Cimory di Lembang yang terintegrasi dengan area rekreasi Mini Mania.,Per Orang,Wisata farm,"Wisata, Umum, Menarik",09:00,18:00,08:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.5,1.0,0.0,0.5,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-181,Noah's Park Lembang,Rekreasi Keluarga,"['Alam', 'Ramah Anak', 'Kuliner', 'Wahana Ekstrem']",0.7592592592592593,54.0,Sangat Positif,-6.8302741,107.6341391,20000,250000,09:00,17:00,180,Noah's Park Lembang adalah taman petualangan luar ruangan dan outbound di Pagerwangi Lembang yang menawarkan berbagai wahana olahraga berbasis gravitasi seperti Luge Kart.,Per Orang,Taman rekreasi,"Keluarga, Anak-anak, Wahana, Seru",09:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.481481481481482,46.0,5.0,0.7592592592592593,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-182,Pine Forest Camp Lembang,Tempat Camping,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.8421052631578947,19.0,Sangat Positif,-6.8154456,107.6940115,25000,25000,08:00,17:00,90,"Pine Forest Camp Lembang adalah area perkemahan eksklusif di Lembang di ketinggian 1.200 mdpl yang dikelilingi hutan pinus rimbun dan difavoritkan untuk camping, outbound, serta gathering.",Per Orang,Camping ground,"Wisata, Umum, Menarik",08:00,18:00,08:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.526315789473684,17.0,1.0,0.8421052631578947,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-183,Imah Seniman Lembang,Penginapan Wisata,"['Alam', 'Ramah Anak', 'Kuliner', 'Santai/Healing']",0.6730769230769231,52.0,Sangat Positif,-6.8211591,107.6067087,0,0,08:00,17:00,90,Imah Seniman Lembang adalah resor dan destinasi wisata alam berkonsep tradisional di Lembang yang menawarkan pengalaman menginap di kabin jerami tepi danau serta restoran khas Sunda.,Gratis,Resort wisata,"Wisata, Umum, Menarik",10:00,21:00,08:00,21:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.365384615384615,42.0,7.0,0.6730769230769231,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-184,Gunung Batu Lembang,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.9056603773584906,53.0,Sangat Positif,-6.8303443,107.6361831,15000,20000,00:00,23:59,120,Bukit batu andesit bagian dari sesar aktif patahan Lembang yang terbentuk dari lava Gunung Sunda purba dan menyajikan pemandangan alam 360 derajat.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.735849056603773,49.0,1.0,0.9056603773584906,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-185,Ciwangun Indah Camp,Tempat Camping,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing', 'Wahana Ekstrem']",0.8290816326530612,392.0,Sangat Positif,-6.786939,107.5837331,15000,45000,08:00,17:00,90,"Ciwangun Indah Camp adalah pelopor area outbound di Parongpong di ketinggian 1.100 mdpl yang menyuguhkan hutan pinus, air terjun Curug Tilu, flying fox, serta bumi perkemahan luas.",Per Orang,Camping ground,"Wisata, Umum, Menarik",07:00,18:00,07:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.540816326530612,347.0,22.0,0.8290816326530612,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-186,Indiana Camp Lembang,Tempat Camping,"['Alam', 'Ramah Anak', 'Spot Foto', 'Santai/Healing', 'Wahana Ekstrem']",0.6607142857142857,56.0,Sangat Positif,-6.8258247,107.4356112,10000,10000,08:00,17:00,90,Area berkemah unik di kawasan tebing kapur Gunung Masigit Cipatat yang mengusung tema suku Indian dengan wahana ekstrim hammocking di ketinggian.,Per Orang,Camping ground,"Wisata, Umum, Menarik",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.160714285714286,46.0,9.0,0.6607142857142857,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-187,Curug Layung,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing', 'Wahana Ekstrem']",0.75,52.0,Sangat Positif,-6.7768125,107.5778125,5000,20000,00:00,23:59,120,Air terjun berundak alami di kaki Gunung Tangkuban Perahu Cisarua yang dikelilingi hutan pinus rindang dan memiliki camping ground luas.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.461538461538462,44.0,5.0,0.75,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-188,Curug Bugbrug,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.8455284552845529,123.0,Sangat Positif,-6.7975673,107.5783554,10000,10000,08:00,17:00,120,Air terjun eksotis berketinggian 50 meter yang tersembunyi di dalam lembah asri Cisarua Bandung Barat dengan kolam air alami yang segar.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,17:00,08:00,00:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.577235772357724,110.0,6.0,0.8455284552845529,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-189,Curug Aseupan,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.9333333333333332,150.0,Sangat Positif,-6.7875652,107.5822844,10000,15000,00:00,23:59,120,Air terjun indah berketinggian 20 meter di kawasan Curug Tilu Leuwi Opat Parongpong yang memiliki tebing batu berlumut eksotis menyerupai kerucut pengukus nasi.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.76,142.0,2.0,0.9333333333333332,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-190,Curug Anom,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Santai/Healing']",0.8703703703703703,162.0,Sangat Positif,-6.8111367,107.5616226,30000,35000,06:30,16:30,120,Curug Anom adalah air terjun setinggi 30 meter di kawasan wisata Natural Hill Lembang yang berciri khas dinding tebing batu cadas vertikal datar berlatar pepohonan asri.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",06:30,16:30,06:30,16:30,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.5,146.0,5.0,0.8703703703703703,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-191,Curug Panyandaan,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.8125,48.0,Sangat Positif,-7.0304477,107.3749802,10000,15000,08:00,17:00,120,"Air terjun berketinggian 10 meter yang asri di Sindangkerta Bandung Barat, dikenal pula sebagai Curug Orok karena cerita sejarah penemuan bayi setempat.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.104166666666667,42.0,3.0,0.8125,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-192,Curug Ngebul Gununghalu,Wisata Alam,['Umum'],0.0,0.0,,-7.082535,107.2824445,10000,10000,07:00,17:00,120,Curug Ngebul Gununghalu adalah air terjun bertingkat yang asri di Sindangjaya Gununghalu yang dinamai karena jatuhan airnya memicu uap air mirip asap (ngebul) di atas kolam alami.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",06:00,17:00,06:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,0.0,unavailable,,False
LOC-193,Sanghyang Poek,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.6666666666666666,18.0,Sangat Positif,-6.868449,107.3472266,25000,25000,07:00,17:00,120,Gua purba eksotis di kawasan karst PLTA Saguling Cipatat dengan stalaktit dan stalakmit indah di pinggir aliran Sungai Citarum Purba.,Per Orang,Gua dan sungai,"Alam, Outdoor, Pemandangan, Udara Segar",07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.277777777777778,14.0,2.0,0.6666666666666666,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-194,Sanghyang Tikoro,Wisata Alam,['Alam'],0.7692307692307693,52.0,Sangat Positif,-6.8638417,107.348877,5000,20000,00:00,23:59,120,Gua dan sungai bawah tanah misterius di Cipatat tempat 'ditelannya' aliran Sungai Citarum yang dipercaya sebagai titik bobolnya Danau Bandung Purba.,Per Orang,Gua dan sungai,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.269230769230769,44.0,4.0,0.7692307692307693,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-195,Sungai Cikahuripan Green Canyon Saguling,Wisata Alam,['Umum'],0.0,0.0,,-6.901701,107.3572662,10000,10000,06:00,18:00,120,Destinasi ngarai eksotis dengan aliran sungai kehijauan jernih diapit tebing batu menjulang tinggi mirip Green Canyon.,Per Orang,Sungai dan tebing,"Alam, Outdoor, Pemandangan, Udara Segar",06:00,18:00,06:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,0.0,unavailable,,False
LOC-196,Curug Walanda Citatah,Wisata Alam,['Umum'],0.0,0.0,,-6.6510472,107.277045,8000,8000,08:00,18:00,120,Air terjun unik berketinggian 20 meter di Citatah Cipatat yang aliran airnya keluar dari mulut terowongan air tua peninggalan kolonial Belanda.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,18:00,08:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,0.0,unavailable,,False
