severity,code,field,penginapan_id,name,message,recommended_action
MANUAL_REVIEW,ROOM_LEVEL_LISTING,property_type,LODGE-00022,OYO 3394 Apm Residence Syariah - Deluxe Double Room,"Baris adalah room-level listing, bukan properti utama.",Jangan hapus otomatis; turunkan prioritas ranking atau gabungkan ke properti utama jika jelas.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00158,Guest House Griya Mas BCI A 39A - Standard Double Room,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00159,Gyuzel villa di lembang,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00160,Hanna Home at Kota Baru Parahyangan KBP,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00161,Homey 1BR Apartment @ The Edge Bandung By Travelio,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00162,Homey 2BR Apartment at The Edge Bandung By Travelio,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00163,Imah Safina Cozy Private Home Syariah Padalarang,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00165,"Kyoto House - KBP with Onsen style pool, Warm water, Near Parahyangan Golf - Three-Bedroom House","Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00166,Mizu Haven KBP- Japandi Villa Style,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00169,Oemaja Villa Spacious Living Room KBP Bandung,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00171,Perfect villa with city view for family gateaway,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00172,Perfect villa with city view for family gateaway,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00173,Redliving Apartement gateway Pasteur-TN Hospitality Tower Topaz C Bs 01 - Deluxe Room,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00174,Rumah Kembar DI kawasan wisata lembang - Three-Bedroom Villa,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00175,Suarga Loka,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00176,The Cluster Harris,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00177,The Edge By Orin - Apartment,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00178,The Edge By Orin - Standard Double Room,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00179,The Edge by Lia - Two-Bedroom Apartment,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00180,Twelve Stones at Wahoo KBP - Three-Bedroom Villa,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00181,Twelve Stones at Wahoo KBP - Three-Bedroom Villa,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00182,Villa Camp Forest by Little Bnb - Three-Bedroom Villa,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00183,Villa Family House Cimahi,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00184,Villa Kahuripan Triangle,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00185,Villa Kyuri Lembang,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00186,Villa Kyuri Lembang,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00187,Villa Murah-Unik-Bersih di Lembang Cimahi Bandung,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00188,Villa Roseanne,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00189,Villa Suarga Loka,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00190,"Villa With Private Jacuzzi , Damar Ningrum 3","Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00191,Villa roseane,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00192,Villa roseane - Two-Bedroom Villa,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00193,"Villa with jacuzzi, Damar Ningrum 5","Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00201,Great Choice 2Br At The Edge Bandung Apartment - Deluxe Apartment,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00202,"High Livin Apartment Pasteur - Apartment, 3 Bedrooms","Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00203,Homey 2Br Furnished Apartment At The Edge Bandung,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00204,Modern Heights 2Br At The Edge Bandung Apartment,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00205,Mountain View at The Edge,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00206,OYO 2088 Grha Blue Sky Syariah - Standard Double Room,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00207,Radio Backpacker Guesthouse Syariah - Deluxe Room,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00208,Spacious 1Br Apartment At The Edge Cimahi Bandung,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00209,Spacious Studio The Edge Bandung Apartment By Travelio,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00210,Tanara Home Syariah - Four-Bedroom House,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00211,The Chic 2Br Apartment At The Edge Bandung,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00212,Tirtasari Nice Guest House,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00218,Apartemen THE EDGE dengan pemandangan kota,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00221,Bobo inn Baros The Edge,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00223,Casa Indigo - KBP - Three-Bedroom House,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00224,Cozy Rooms at The Edge by Lia - One-Bedroom Apartment,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00225,Cozy Rooms at The Edge by Lia - Studio Apartment,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00226,Cozy Rooms at The Edge by Lia - Two-Bedroom Apartment,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00227,Cozy house @Tatar simakirana Kota baru Parahyangan - Three-Bedroom Villa,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00228,Davion House near IKEA KBP by YourHome - Three-Bedroom House,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00229,"Family Staycation, Near Lembang With Complete Facilities - Two-Bedroom House","Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00230,Great Choice 2Br At The Edge Bandung Apartment,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00231,Hanara Bohemian Villa - One-Bedroom Villa,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00233,Kawoeng kabin - Tent,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00236,"Lioravilla15 KBP with private pool, very comfortable and cozy, near WHOOSH and WAHOO - Villa with Private Pool","Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00237,Lioravilla21 Kota Baru Parahyangan - Villa with Private Pool,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00238,Little Blue House - Double Room,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00239,Little Blue House - Queen Room,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00240,Luxury Living At The Edge - Studio,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00241,Nyaman Wangi Villa Kota Baru Parahyangan - Three-Bedroom Villa,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
MANUAL_REVIEW,OVERALL_RATING_MISSING,overall_rating,LODGE-00242,Parahyangan Lakeview Villa - KBP - One-Bedroom Villa,"Rating kosong; masih boleh dipakai, tapi ranking berbasis rating harus diberi caveat.",Biarkan kosong dengan caveat atau lengkapi dari sumber tepercaya sebelum klaim digunakan.
